,Country Name,"Population, total [SP.POP.TOTL]","Population, male (% of total population) [SP.POP.TOTL.MA.ZS]","Population, female (% of total population) [SP.POP.TOTL.FE.ZS]",Population growth (annual %) [SP.POP.GROW],Population density (people per sq. km of land area) [EN.POP.DNST],Population ages 0-14 (% of total population) [SP.POP.0014.TO.ZS],Population ages 15-64 (% of total population) [SP.POP.1564.TO.ZS],Population ages 65 and above (% of total population) [SP.POP.65UP.TO.ZS],Land area (sq. km) [AG.LND.TOTL.K2],GDP (current US$) [NY.GDP.MKTP.CD],GDP per capita (current US$) [NY.GDP.PCAP.CD],GDP per capita growth (annual %) [NY.GDP.PCAP.KD.ZG],GDP growth (annual %) [NY.GDP.MKTP.KD.ZG],"Agriculture, forestry, and fishing, value added (% of GDP) [NV.AGR.TOTL.ZS]","Industry (including construction), value added (% of GDP) [NV.IND.TOTL.ZS]","Services, value added (% of GDP) [NV.SRV.TOTL.ZS]","Manufacturing, value added (% of GDP) [NV.IND.MANF.ZS]","Stocks traded, total value (% of GDP) [CM.MKT.TRAD.GD.ZS]",Gross value added at basic prices (GVA) (current US$) [NY.GDP.FCST.CD],Compensation of employees (current LCU) [GC.XPN.COMP.CN],"Employers, total (% of total employment) (modeled ILO estimate) [SL.EMP.MPYR.ZS]",Employment in agriculture (% of total employment) (modeled ILO estimate) [SL.AGR.EMPL.ZS],Employment in industry (% of total employment) (modeled ILO estimate) [SL.IND.EMPL.ZS],Employment in services (% of total employment) (modeled ILO estimate) [SL.SRV.EMPL.ZS],"Employment to population ratio, 15+, total (%) (national estimate) [SL.EMP.TOTL.SP.NE.ZS]","Employment to population ratio, 15+, total (%) (modeled ILO estimate) [SL.EMP.TOTL.SP.ZS]",Unemployment with advanced education (% of total labor force with advanced education) [SL.UEM.ADVN.ZS],Unemployment with basic education (% of total labor force with basic education) [SL.UEM.BASC.ZS],Unemployment with intermediate education (% of total labor force with intermediate education) [SL.UEM.INTM.ZS],"Unemployment, total (% of total labor force) (modeled ILO estimate) [SL.UEM.TOTL.ZS]","Labor force, total [SL.TLF.TOTL.IN]","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate) [SL.TLF.ACTI.ZS]","Labor force participation rate, total (% of total population ages 15+) (national estimate) [SL.TLF.CACT.NE.ZS]",Total natural resources rents (% of GDP) [NY.GDP.TOTL.RT.ZS],"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]","Inflation, GDP deflator (annual %) [NY.GDP.DEFL.KD.ZG]","Inflation, GDP deflator: linked series (annual %) [NY.GDP.DEFL.KD.ZG.AD]",GNI (current US$) [NY.GNP.MKTP.CD],GNI growth (annual %) [NY.GNP.MKTP.KD.ZG],"Foreign direct investment, net (BoP, current US$) [BN.KLT.DINV.CD]","Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",Consumer price index (2010 = 100) [FP.CPI.TOTL],Crop production index (2014-2016 = 100) [AG.PRD.CROP.XD],Export value index (2000 = 100) [TX.VAL.MRCH.XD.WD],Food production index (2014-2016 = 100) [AG.PRD.FOOD.XD],Import value index (2000 = 100) [TM.VAL.MRCH.XD.WD],"Official exchange rate (LCU per US$, period average) [PA.NUS.FCRF]",Total reserves minus gold (current US$) [FI.RES.XGLD.CD],Region,2019 [YR2019] - Net official development assistance received (current US$) [DT.ODA.ODAT.CD],"2019 [YR2019] - External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",2019 [YR2019] - Short-term debt (% of total reserves) [DT.DOD.DSTC.IR.ZS],2019 [YR2019] - Short-term debt (% of total external debt) [DT.DOD.DSTC.ZS],2019 [YR2019] - Trade (% of GDP) [NE.TRD.GNFS.ZS],"2019 [YR2019] - Total reserves (includes gold, current US$) [FI.RES.TOTL.CD]","2019 [YR2019] - Current account balance (BoP, current US$) [BN.CAB.XOKA.CD]",2019 [YR2019] - Deposit interest rate (%) [FR.INR.DPST],2019 [YR2019] - Lending interest rate (%) [FR.INR.LEND],2019 [YR2019] - Wholesale price index (2010 = 100) [FP.WPI.TOTL]
194,Togo,8082359,49.7459466969977,50.2540533030023,2.42023592434892,148.600091928663,40.9983536998943,56.1142987090661,2.88734759103955,54390,7220395247.7424,893.352454121675,2.93818166189259,5.45992144835783,19.7552067611722,21.1667253278506,49.613919034329,13.8004294518697,..,6537046292.01363,217781714947,1.60000002384186,32.3800010681152,19.2099990844727,48.4099998474121,..,56.69,..,..,..,3.6,2804487,58.49,..,3.22262369455611,0.685897590895539,1.5450926555589,1.5450926555589,7242517958.52954,5.49646658215191,-302854863.636732,345697546.971432,113.31044197518,..,311.6645109,..,380.3914825,585.911013180369,..,WesternAfrica,411619995.117188,2205086254.4,,14.729,54.3720696493022,,-55443572.9474839,,,
195,Tonga,104497,50.0358861976899,49.9641138023101,1.24991997807739,145.134722222222,35.0728271479702,58.9852048921469,5.94196795988286,720,512350059.421629,4903.01213835449,-0.517228592727164,0.734030017207445,..,..,..,..,..,..,..,0.670000016689301,19.3700008392334,30.8700008392334,49.7599983215332,..,45.45,..,..,..,3.01,31793,49.26,..,0.0324255256753342,..,7.6625778394986,7.6625778394986,537659404.023064,..,-298571.03249633,1742414.09548773,..,..,230.4267775,..,342.5995665,2.28948563032632,218448401.776129,Polynesia,107949996.948242,186483847.2,0.0,0.0,87.6092013449047,218448401.776129,-4214305.01655204,2.28627227440686,8.06577613962305,
196,Trinidad and Tobago,1394969,49.3904882474091,50.6095117525909,0.36828406936599,271.923781676413,20.2611806823501,68.6206112949857,11.1182080226642,5130,23208326547.5327,16637.1629387697,-1.60945212003946,-1.24642733552926,1.15941163336651,45.653706971344,55.8200083569369,20.5145226976958,..,23213389115.0822,..,5.3600001335144,3.02999997138977,26.6399993896484,70.3399963378906,..,58.06,..,..,..,3.46,668956,68.59,..,7.90580253999683,1.00054293027224,-0.996363590772745,-0.996363590772745,23034393453.0595,..,-69813770.227873,183972765.263861,143.17157812644,..,186.5933552,..,214.6311971,6.7543266828632,6928951713.59145,Caribbean,,,,,,7023899234.48145,1055959250.23033,1.5,9.25,
197,Tunisia,11694721,49.5777539284605,50.4222460715395,1.11366949118351,75.2749806900103,24.226097266638,67.18043417717,8.5934685561919,155360,39195716330.4253,3351.57344330192,-0.0757834240108508,1.04326175682073,10.2686663088611,22.7330549312699,61.6997074578639,14.7942054277534,..,36196984051.2541,..,6.23000001907349,13.8000001907349,33.4599990844727,52.75,..,39.41,..,..,..,15.13,4115302,51.53,..,2.17096792245162,6.72007532863804,8.13149579243199,8.13149579243199,37478837241.0033,0.449895568568451,-810173457.680643,810173457.680643,155.325373517033,..,255.2625756,..,251.6064692,2.93443333333333,7587967404.82365,NorthernAfrica,984030029.296875,37764460966.3,116.376535863915,24.4065,107.914113795213,7919981404.82365,-3284075289.94809,,,
198,Turkey,83429607,49.3514358757557,50.6485641242443,1.31451369970442,108.40222834349,24.2908228690735,66.9828933047336,8.72628382619289,769630,761428183369.171,9126.59439195453,-0.401346039817255,0.916534796440473,6.42320838204059,27.1921170227955,56.4719716494379,18.2787073891847,45.6548519732761,685950069406.747,345445926040.8,4.46999979019165,18.1100006103516,25.3199996948242,56.5699996948242,45.68,45.54,13.5,13.1000003814697,15.6300001144409,13.67,33318941,58.09,52.91,0.314588048985531,15.1768215720023,13.9062074269815,13.9062074269815,748585138661.92,0.755618361548471,-6323000000,9266000000,234.437126307922,..,651.0652485,..,385.9346723,..,78532272033.2221,WesternAsia,824909973.144531,440782959820.6,116.552217164548,27.928,62.6828637376279,105619672447.934,6759000000.0,25.4091666666667,,
199,Turkmenistan,5942094,49.236649571683,50.763350428317,1.54657591124514,12.6446364352138,30.7582905607775,64.6492841154012,4.5924253238213,469930,45231428571.4286,7612.03518009452,4.66863745339606,6.3,10.7914850609564,42.020087170741,47.1884277683027,..,..,..,..,3.1800000667572,20.6800003051758,39.8300018310547,39.4900016784668,..,55.7,..,..,..,3.74,2380596,61.2,..,..,..,4.37945563084239,4.37945563084239,43575785421.098,..,..,2165862500,..,..,386.887071,..,163.0901456,..,..,CentralAsia,25360000.6103516,567628378.2,,0.1367,,,,,,
200,Turks and Caicos Islands,38194,..,..,1.38940556506264,40.2042105263158,..,..,..,950,1197415000,31350.8666282662,3.87128556099196,5.32455148316902,0.360359607988876,11.8666460667354,75.4144553058046,0.520705018727843,..,983575000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.00250156149492828,..,2.12932491093834,2.12932491093834,1180656430.1373,..,..,26961666.6667,..,..,33.80132168,..,238.3845419,..,..,Caribbean,,,,,,,,,,
201,Tuvalu,11655,..,..,1.29535490003912,388.5,..,..,..,30,47271463.3298575,4055.89560959738,8.34353517280346,9.75609756097562,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,8.69395711500978,8.69395711500978,65326451.1644074,..,0,298862.0826,..,..,..,..,..,..,..,Polynesia,36479999.5422363,,,,,,-9134547.43258947,,,
202,Uganda,44269587,49.2599264592191,50.7400735407809,3.54193220575762,220.773922800718,46.5000153378411,51.5374344747774,1.96255018738143,200520,35170037380.863,794.451445432797,3.08663528103843,6.80332681328235,23.0515080580223,26.2998920810914,43.1739600272101,15.5200975781029,..,32541203757.2742,3493869297022.65,4.21000003814697,72.129997253418,6.51000022888184,21.3600006103516,..,68.84,..,..,..,1.72,16588429,70.94,..,6.12005619165083,2.86909425020554,2.16256917766006,2.16256917766006,34253967215.352,7.03420184892691,-1265683635.65819,1266026787.77825,173.871268176331,..,861.9832522,..,489.4392226,3704.04907169681,..,EasternAfrica,2100010009.76563,13970921695.9,,6.8111,39.5658874934212,,-2332588662.39041,,,
203,Ukraine,44386203,46.3226539343423,53.6773460656577,-0.530994160113763,76.6071850189852,15.9397183747341,67.3552912355191,16.7049903897468,579400,153929501862.341,3662.56308679667,3.81582477172795,3.22148314495658,8.96830308932376,22.6059200846303,54.4611188366245,10.8140952129755,0.000857535419805666,132433773382.445,218186900000,0.769999980926514,13.8199996948242,24.9599990844727,61.2200012207031,51.7,49.72,7.05999994277954,9.94999980926514,9.15999984741211,8.19,20207728,66.64,56.32,1.81954356799314,7.8867174561113,8.24695489710588,8.24695489710588,158544355712.384,3.68473019851751,-5212000000,5833000000,281.658595641646,..,343.564934,..,434.2719977,25.8455893333333,24083372926.8886,EasternEurope,1148250000.0,123842830219.8,86.9983270279096,17.7849,90.4086491714719,25317002926.8886,-4124000000.0,12.8923166666667,19.8217083333333,
204,United Arab Emirates,9770526,69.2573357872442,30.7426642127558,1.43867705802644,137.574288932695,14.7126117736307,84.130838770347,1.15654945602229,71020,421142267937.372,43103.3362929869,0.225378640762727,1.6777203729529,0.73084017039957,46.1603691405382,53.1087906890622,8.72083649650538,6.94570510418345,..,22534542664.08,3.53999996185303,1.38999998569489,34.2200012207031,64.3899993896484,78.33,80.15,..,..,..,2.28,6834748,82.76,80.11,16.7566204895977,-1.93108114782171,-1.89992766443147,-1.89992766443147,423200811164.057,1.85221554859321,..,13787465940.0545,114.524660532343,..,633.9197912,..,765.3418275,3.6725,107258078451.761,WesternAsia,,,,,160.936092884701,108359358451.761,,,,
205,United Kingdom,66836327,49.3874655503931,50.6125344496069,0.564131113399897,276.263080229819,17.6957005233157,63.7956038376446,18.5086956390397,241930,2830813507746.87,42354.4146545765,0.800560420036163,1.37081472248765,0.58828913687383,17.8321903771643,70.9013534663157,8.68135668574124,..,2526622445789.29,135379062091.538,2.21000003814697,1.04999995231628,18.1200008392334,80.8300018310547,60.85,60.61,2.48000001907349,6.51999998092651,4,3.74,34639274,78.01,63.22,0.590432562521329,1.73810460086511,2.1479380502897,2.1479380502897,2778814970160.26,0.979824625518063,-50468545808.9122,2236675458.26146,119.622711300166,..,164.9631833,..,200.4036681,0.783445110011929,158375688711.634,NorthernEurope,,,,,63.3973415842008,173569199262.767,-87544620168.3514,,,
206,United States,328329953,49.4815127922008,50.5184872077992,0.455381285963537,35.8931756713915,18.54931712456,65.2410767325889,16.2096061428511,9147420,21433224697000,65279.5290260953,1.69701129870931,2.16117651518969,0.916865221067299,18.1563709661696,77.3148575320047,10.926248915441,108.206529898631,..,450687700000,2.20000004768372,1.36000001430511,19.9099998474121,78.7399978637695,60.78,60.27,2.38000011444092,5.40000009536743,4.84000015258789,3.67,167329067,73.11,63.1,0.574733506857478,1.81221007526015,1.78515153743628,1.78515153743628,21690015000000,2.03915569482662,-163161000000,351631000000,117.244195476228,..,210.1449129,..,203.8787104,1,118437718706.204,21,,,,,26.3141551480558,516700583371.247,-480228000000.0,,5.2825,
207,Uruguay,3461731,48.2963292063999,51.7036707936001,0.360034022145695,19.779059536053,20.4580710129663,64.6006885566598,14.9412404303739,175020,61231149880.5857,17688.01500769,-0.0101989840723036,0.350447153086122,6.45267020344877,17.8543206702443,64.2596806531567,10.4400572181103,..,54230391386.8514,181658561170,3.82999992370605,8.40999984741211,18.8299999237061,72.7600021362305,57.73,57.93,3.23000001907349,11.1000003814697,6.65999984741211,9.35,1759504,75.28,63.36,1.64542685414715,7.88198870879622,8.5229669262272,8.5229669262272,58184122361.3971,1.07257556196241,-1246533976.04326,1305948251.87743,202.921983386144,..,334.7598379,..,237.917941,..,14499003257.9047,SouthAmerica,,,,,49.6070435797376,14504021740.9161,824078354.415808,5.06717854887154,11.5571850608681,
208,Uzbekistan,33580350,49.876472463606,50.123527536394,1.87647016682647,76.2228325634711,28.7978133096531,66.6069709653676,4.59521572497926,440555,57726542784.9204,1719.05721009222,3.83161060062641,5.79837496040929,25.5445081483616,32.6784909060731,32.904006105074,18.5741066252326,..,52604469622.0204,6562847567903.96,0.00999999977648258,25.7099990844727,23.0200004577637,51.2700004577637,68.1,58.25,..,..,..,5.65,14761999,65.19,74.9,8.79424014307989,..,18.5691723582607,18.5691723582607,58464955682.9447,..,-2313394057.02356,2316482962.28621,..,..,497.828874,..,810.7695479,8836.7875,12842925502.0694,CentralAsia,1156449951.17188,21745148303.8,4.13416710525595,5.5688,72.2518318921421,29291325502.0694,-3365637950.88538,16.1559811741028,23.6060674782463,
209,Vanuatu,299882,50.6992750481856,49.3007249518144,2.43262855812858,24.6006562756358,38.7105594867314,57.6733515182639,3.6160889950047,12190,930337960.037478,3102.34678986227,0.78285392225024,3.26458973233873,..,..,..,..,..,..,14279852752,0.389999985694885,56.7799987792969,14.0799999237061,29.1399993896484,46.25,68.73,..,..,..,1.69,128492,70.55,50.24,0.499730783599032,2.76252019386107,2.57468837250015,2.57468837250015,984411964.351862,8.94639079756388,-32869485.9687701,34774936.7469696,117.129669269253,..,184.6153846,..,333.3333333,114.7325,511546284.1172,Melanesia,130589996.337891,420581472.0,8.22369379001526,10.0023,91.4090312909874,511546284.1172,113319249.723493,0.25,2.0,
210,"Venezuela, RB",28515829,49.254145828971,50.745854171029,-1.29363805789461,32.3290391701151,27.4042252111976,64.9847844157012,7.6109903731012,882050,..,..,..,..,..,..,..,..,..,..,..,1.39999997615814,7.8600001335144,15.3400001525879,76.8099975585938,..,53.8,..,..,..,7.16,11996396,62.51,..,..,..,..,..,..,..,..,934000000,..,..,51.25413821,..,35.9587985,..,..,21,284000000.0,168074437200.2,,30.4432,,,,,,
211,Vietnam,96462108,49.9173748100135,50.0826251899865,0.954289022188918,311.097842422679,23.213827614338,69.2324994438749,7.55367294178711,310070,261921244843.172,2715.27598010995,6.00103665097893,7.0174348821878,13.9564755916008,34.489663342249,41.6384644383594,16.4828331909971,12.0493127691481,235950714564.525,..,2,37.2200012207031,27.4400005340576,35.3400001525879,68.9,75.79,2.48000001907349,1.77999997138977,2.63000011444092,2.04,57307619,83.09,70.33,3.36612026608071,2.79582367452244,1.78859860160965,1.78859860160965,246721274076.705,7.54580792083925,-15635000000,16120000000,163.516947912918,..,1824.708757,..,1623.625495,23050.2416666667,78334835182.609,21,1094630004.88281,117344047557.4,31.1448035318218,20.7911,210.400245273256,78334835182.609,13101247000.0,4.975,7.7075,
212,Virgin Islands (U.S.),106669,47.5277063272741,52.4722936727259,-0.310759832621892,304.768571428571,19.4935837365411,60.6312991260112,19.8751171374476,350,..,..,..,..,..,..,..,..,..,..,..,3.33999991416931,1.92999994754791,18.7399997711182,79.3399963378906,..,55.39,..,..,..,8.09,51757,71.91,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21,,,,,,,,,,
213,West Bank and Gaza,4685306,50.7154382824824,49.2845617175176,2.51178246264674,778.290033222591,38.6496621445291,58.1769254549907,3.17341240048018,6020,17133500000,3656.85827137011,-1.15161366535136,1.36268746558062,7.05401698427058,18.4328946216476,61.1095222809117,11.2347156156069,1.5985642163014,14837000000,..,6.53000020980835,6.05000019073486,30.3700008392334,63.5900001525879,33.05,33.14,30.4599990844727,22.5100002288818,25.4099998474121,25.34,1275969,46.33,44.27,..,1.58018333639459,3.84946930147241,3.84946930147241,20164700000,2.07523031731947,-204843669.992764,121633487.439639,112.516117965437,..,378.5350254,..,344.9361477,..,658352116.3,21,2234330078.125,,,,68.9934922812035,658352116.3,-1833552933.09462,2.85211757115153,5.93196071275098,
214,"Yemen, Rep.",29161922,50.3817409565803,49.6182590434197,2.30059414962983,55.2340511771502,39.2233749202127,57.8744844046973,2.90214067508993,527970,..,..,..,..,..,..,..,..,..,..,..,7.01999998092651,27.5499992370605,10.1999998092651,62.25,..,33.39,..,..,..,12.9,6793468,39.39,..,5.44376262891866,..,..,..,..,..,..,-370982777.7778,..,..,35.16372813,..,447.7875752,250.25,..,21,4396520019.53125,7055218065.7,,6.0507,,,,,,
215,Zambia,17861034,49.5112097093595,50.4887902906405,2.89301773705047,24.0264652470439,44.4625086011277,53.4221766605845,2.11531473828777,743390,23308688906.1288,1305.00221354087,-1.45089958768114,1.44178454842219,2.86071845804113,34.9420367516617,54.6036099304707,6.78883937040895,..,21538712179.9845,22333156585.74,0.230000004172325,49.6399993896484,10.5299997329712,39.8300018310547,30.85,65.62,..,..,..,11.91,7390080,75.13,35.27,6.43414035043852,9.15031644316299,7.63286660530491,7.63286660530491,22908107059.7362,..,148245626.875647,547967909.612402,212.308758955396,..,789.7257869,..,813.6628604,12.89,1448624290.19898,EasternAfrica,976280029.296875,27341427161.4,57.6698861845847,3.0555,68.7910427393667,1448624290.19898,140712285.049613,8.28583333333333,10.2916666666667,
216,Zimbabwe,14645473,47.6826730007286,52.3173269992714,1.42114188586135,37.8582732325191,42.1581270055692,54.861264931923,2.9806080625078,386850,16932434838.6928,1156.15486360139,-9.39679293389841,-8.09999999999999,..,..,..,..,..,..,..,0.400000005960464,66.1900024414063,6.57000017166138,27.2399997711182,35.66,78.91,16.4500007629395,14.7600002288818,18.6599998474121,5.02,7037039,83.98,42.88,2.50321487447856,..,349.999999999999,349.999999999999,16635265144.523,..,..,280000000,..,..,221.7667532,..,187.8690284,..,150626737.889991,EasternAfrica,974890014.648438,12270178032.4,2331.88530065248,28.7424,,151240506.889991,,2.975,16.1816666666667,
217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,
218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,
219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,
220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,
221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,
